2000-01-05 23:59:40,No-Fixed,24.228878021240234,120.68806457519531,134,0,0,9999,0
2000-01-05 23:59:45,No-Fixed,24.228878021240234,120.68806457519531,134,0,0,9999,0
2000-01-06 00:00:00,No-Fixed,24.228878021240234,120.68806457519531,134,0,0,9999,0
2000-01-05 23:59:38,No-Fixed,24.228878021240234,120.68806457519531,134,0,0,9999,0
2000-01-06 02:10:26,No-Fixed,24.228878021240234,120.68806457519531,134,0,0,9999,0
2000-01-06 02:10:32,No-Fixed,24.228878021240234,120.68806457519531,134,0,0,9999,0
2000-01-06 02:10:47,No-Fixed,24.228878021240234,120.68806457519531,134,0,0,9999,0
2000-01-06 02:11:02,No-Fixed,24.228878021240234,120.68806457519531,134,0,0,9999,0
2000-01-06 02:11:17,No-Fixed,24.228878021240234,120.68806457519531,134,0,0,9999,0
2024-01-04 02:11:30,3D,24.491548538208008,120.67699432373047,124,0,0,77,10
2024-01-04 02:11:33,3D,24.491064071655273,120.67692565917969,115,21,184,84,10
2024-01-04 02:11:48,3D,24.488555908203125,120.67721557617188,128,16,137,84,10
2024-01-04 02:12:03,3D,24.486661911010742,120.67667388916016,141,13,358,84,10
2024-01-04 02:12:18,3D,24.48529052734375,120.67815399169922,139,22,154,88,10
2024-01-04 02:12:33,3D,24.485593795776367,120.67935180664062,150,17,323,88,10
2024-01-04 02:12:48,3D,24.484115600585938,120.67980194091797,143,19,129,84,10
2024-01-04 02:13:03,3D,24.48145866394043,120.68006134033203,146,24,210,88,10
2024-01-04 02:13:18,3D,24.480525970458984,120.67967987060547,150,20,194,88,10
2024-01-04 02:13:33,3D,24.479326248168945,120.68125915527344,168,14,118,84,10
2024-01-04 02:13:48,3D,24.476716995239258,120.6821060180664,175,22,165,88,10
2024-01-04 02:14:03,3D,24.473573684692383,120.68203735351562,167,23,173,88,10
2024-01-04 02:14:18,3D,24.473176956176758,120.68343353271484,197,15,120,88,10
2024-01-04 02:14:33,3D,24.470752716064453,120.6840591430664,209,22,212,88,10
2024-01-04 02:16:50,3D,24.446914672851562,120.68160247802734,289,24,226,88,10
2024-01-04 02:17:05,3D,24.443981170654297,120.68061065673828,297,22,161,88,10
2024-01-04 02:19:22,3D,24.418060302734375,120.68362426757812,397,26,186,84,10
2024-01-04 02:19:37,3D,24.41469383239746,120.68392944335938,403,25,176,88,10
2024-01-04 02:21:54,3D,24.38446617126465,120.68616485595703,437,26,165,88,10
2024-01-04 02:22:09,3D,24.38102912902832,120.68682098388672,432,26,180,88,10
2024-01-04 02:24:26,3D,24.351285934448242,120.70010375976562,408,26,159,85,9
2024-01-04 02:24:41,3D,24.347795486450195,120.70164489746094,401,27,157,84,10
2024-01-04 02:26:58,3D,24.31525421142578,120.70748901367188,348,28,176,74,11
2024-01-04 02:27:13,3D,24.31170654296875,120.70713806152344,347,24,195,74,11
2024-01-04 02:29:30,3D,24.279483795166016,120.70618438720703,286,26,194,81,10
2024-01-04 02:29:45,3D,24.27590560913086,120.70523834228516,262,25,191,81,10
2024-01-04 02:32:02,3D,24.24706268310547,120.70105743408203,235,23,194,86,9
2024-01-04 02:32:17,3D,24.244556427001953,120.6990737915039,217,23,227,81,10
2024-01-04 02:34:33,3D,24.228710174560547,120.68856048583984,188,0,26,106,8
2024-01-04 02:34:49,3D,24.228778839111328,120.68858337402344,183,0,0,114,7
2024-01-04 02:37:05,3D,24.22877311706543,120.68870544433594,183,0,292,188,5
2024-01-04 02:37:20,3D,24.228666305541992,120.68875885009766,183,0,289,188,5
2024-01-04 02:39:37,3D,24.22872543334961,120.68856811523438,183,0,252,190,5
2024-01-04 02:39:53,3D,24.2286376953125,120.68877410888672,183,0,89,181,5
2024-01-04 02:42:09,No-Fixed,24.228639602661133,120.68877410888672,183,0,0,9999,0
2024-01-04 02:42:25,3D,24.228702545166016,120.6885986328125,183,0,104,97,8
2024-01-04 02:44:41,No-Fixed,24.228662490844727,120.68863677978516,183,0,0,9999,0
2024-01-04 02:44:56,No-Fixed,24.228662490844727,120.68863677978516,183,0,0,9999,0
2024-01-04 02:47:13,3D,24.228900909423828,120.68865966796875,183,0,300,143,5
2024-01-04 02:47:29,3D,24.22867774963379,120.68867492675781,183,0,290,105,7
2024-01-04 02:49:46,3D,24.228818893432617,120.68863677978516,183,0,277,217,4
2024-01-04 02:50:01,3D,24.228696823120117,120.68871307373047,183,0,256,89,8
2024-01-04 02:52:18,3D,24.22856903076172,120.68866729736328,183,0,317,163,5
2024-01-04 02:52:33,3D,24.22856330871582,120.68870544433594,183,0,327,103,7
2024-01-04 02:54:50,3D,24.22856330871582,120.68879699707031,182,0,10,91,9
2024-01-04 02:55:05,3D,24.228599548339844,120.68871307373047,183,0,311,105,8
2024-01-04 02:57:22,3D,24.22861671447754,120.68863677978516,182,0,161,168,5
2024-01-04 02:57:37,3D,24.22859001159668,120.68867492675781,183,0,161,87,9
2024-01-04 02:59:54,3D,24.228649139404297,120.68878936767578,182,0,300,91,9
2024-01-04 03:00:09,3D,24.228668212890625,120.6887435913086,182,0,251,91,9
2024-01-04 03:02:25,3D,24.228654861450195,120.688720703125,181,0,221,172,5
2024-01-04 03:02:41,3D,24.228666305541992,120.68867492675781,182,0,221,96,8
2024-01-04 03:04:58,3D,24.228696823120117,120.68865966796875,180,0,272,92,9
2024-01-04 03:05:13,3D,24.228700637817383,120.68861389160156,180,0,284,92,9
2024-01-04 03:07:30,3D,24.228683471679688,120.68863677978516,179,0,0,230,5
2024-01-04 03:07:45,3D,24.228696823120117,120.68856811523438,179,0,0,80,10
2024-01-04 03:10:01,3D,24.228668212890625,120.6884765625,179,0,0,181,5
2024-01-04 03:10:17,3D,24.228618621826172,120.68872833251953,179,0,103,80,10
2024-01-04 03:12:34,3D,24.228612899780273,120.688720703125,179,0,277,97,8
2024-01-04 03:12:49,3D,24.228612899780273,120.68869018554688,179,0,274,97,8
2024-01-04 03:15:05,3D,24.228675842285156,120.68863677978516,178,0,0,93,9
2024-01-04 03:15:21,3D,24.228675842285156,120.68856048583984,177,0,256,83,9
2024-01-04 03:17:38,3D,24.228668212890625,120.68861389160156,176,0,352,93,9
2024-01-04 03:17:53,3D,24.228681564331055,120.68867492675781,176,0,268,93,9
2024-01-04 03:20:09,No-Fixed,24.228595733642578,120.68911743164062,176,0,0,360,4
2024-01-04 03:20:24,3D,24.228586196899414,120.68875122070312,176,0,52,198,5
2024-01-04 03:22:40,No-Fixed,24.228622436523438,120.68753814697266,176,0,0,461,3
2024-01-04 03:22:55,No-Fixed,24.22872543334961,120.68761444091797,176,0,0,9999,2
2024-01-04 03:25:12,No-Fixed,24.228681564331055,120.68866729736328,176,0,0,9999,0
2024-01-04 03:25:27,No-Fixed,24.228681564331055,120.68866729736328,176,0,0,9999,0
2024-01-04 03:27:44,No-Fixed,24.228681564331055,120.68866729736328,176,0,0,9999,0
2024-01-04 03:27:59,No-Fixed,24.228681564331055,120.68866729736328,176,0,0,9999,0
2024-01-04 03:30:16,No-Fixed,24.228681564331055,120.68866729736328,176,0,0,9999,0
2024-01-04 03:30:31,No-Fixed,24.228681564331055,120.68866729736328,176,0,0,9999,0
