2000-01-05 23:59:40,No-Fixed,24.2288875579834,120.68839263916016,134,0,0,9999,0
2000-01-05 23:59:45,No-Fixed,24.2288875579834,120.68839263916016,134,0,0,9999,0
2000-01-06 00:00:00,No-Fixed,24.2288875579834,120.68839263916016,134,0,0,9999,0
2000-01-05 23:59:38,No-Fixed,24.2288875579834,120.68839263916016,134,0,0,9999,0
2000-01-05 23:59:53,No-Fixed,24.2288875579834,120.68839263916016,134,0,0,9999,0
2000-01-05 02:10:38,No-Fixed,24.2288875579834,120.68839263916016,134,0,0,9999,0
2000-01-05 02:10:47,No-Fixed,24.2288875579834,120.68839263916016,134,0,0,9999,0
2000-01-05 02:11:02,No-Fixed,24.2288875579834,120.68839263916016,134,0,0,9999,0
2000-01-05 02:11:17,No-Fixed,24.2288875579834,120.68839263916016,134,0,0,9999,0
2024-01-03 02:11:18,3D,24.49317741394043,120.67822265625,85,16,236,88,9
2024-01-03 02:11:33,3D,24.49138641357422,120.67930603027344,92,17,110,88,9
2024-01-03 02:11:48,3D,24.490480422973633,120.67939758300781,99,26,142,94,9
2024-01-03 02:12:03,3D,24.490859985351562,120.67926025390625,95,24,253,94,9
2024-01-03 02:12:18,3D,24.487680435180664,120.67760467529297,105,27,215,94,9
2024-01-03 02:12:33,3D,24.486026763916016,120.67683410644531,102,19,112,94,9
2024-01-03 02:12:48,3D,24.487598419189453,120.67811584472656,102,17,34,94,9
2024-01-03 02:13:03,3D,24.489917755126953,120.67826080322266,90,19,348,103,8
2024-01-03 02:13:18,3D,24.4917049407959,120.6794204711914,82,18,87,88,9
2024-01-03 02:13:33,3D,24.49089241027832,120.68092346191406,106,26,223,94,9
2024-01-03 02:13:48,3D,24.490121841430664,120.6807632446289,118,25,170,94,9
2024-01-03 02:14:03,3D,24.489850997924805,120.68002319335938,128,14,87,88,9
2024-01-03 02:14:18,3D,24.486783981323242,120.6806640625,125,31,185,94,9
2024-01-03 02:14:33,3D,24.486783981323242,120.6799087524414,92,16,26,94,9
2024-01-03 02:16:50,3D,24.48757553100586,120.6805419921875,88,14,9,84,10
2024-01-03 02:17:05,3D,24.490095138549805,120.68106079101562,86,21,14,84,10
2024-01-03 02:19:22,3D,24.480770111083984,120.68167877197266,102,28,197,84,10
2024-01-03 02:19:37,3D,24.47710418701172,120.68090057373047,113,24,137,88,10
2024-01-03 02:21:54,3D,24.45915985107422,120.68098449707031,199,32,188,88,10
2024-01-03 02:22:09,3D,24.454700469970703,120.68048858642578,191,29,167,88,10
2024-01-03 02:24:26,3D,24.420772552490234,120.68218231201172,224,29,181,84,10
2024-01-03 02:24:41,3D,24.416568756103516,120.68133544921875,223,31,187,88,10
2024-01-03 02:26:58,3D,24.37885856628418,120.67195892333984,301,30,189,84,10
2024-01-03 02:27:13,3D,24.37441635131836,120.6722640991211,293,31,168,88,10
2024-01-03 02:29:30,3D,24.33439826965332,120.67521667480469,388,30,167,84,10
2024-01-03 02:29:45,3D,24.329883575439453,120.67584991455078,385,33,168,84,10
2024-01-03 02:32:02,3D,24.288724899291992,120.67930603027344,401,36,184,74,11
2024-01-03 02:32:17,3D,24.283916473388672,120.67910766601562,398,36,182,85,10
2024-01-03 02:34:34,3D,24.237913131713867,120.67723846435547,306,35,179,82,10
2024-01-03 02:34:49,3D,24.233678817749023,120.6782455444336,308,27,137,82,10
2024-01-03 02:37:06,3D,24.22867774963379,120.68853759765625,196,0,0,184,5
2024-01-03 02:37:21,3D,24.22866439819336,120.6886215209961,199,0,0,97,8
2024-01-03 02:39:38,3D,24.228679656982422,120.68852996826172,198,0,0,186,5
2024-01-03 02:39:53,3D,24.22869873046875,120.68856048583984,198,0,246,98,8
2024-01-03 02:42:10,3D,24.22870635986328,120.68865966796875,198,0,18,80,10
2024-01-03 02:42:25,3D,24.228641510009766,120.68864440917969,197,0,193,91,9
2024-01-03 02:44:42,3D,24.228639602661133,120.68852996826172,197,0,292,191,5
2024-01-03 02:44:57,3D,24.228757858276367,120.68856048583984,197,0,84,106,8
2024-01-03 02:47:13,3D,24.228761672973633,120.68868255615234,197,0,245,167,6
2024-01-03 02:47:29,3D,24.228675842285156,120.68861389160156,197,0,145,195,5
2024-01-03 02:49:45,3D,24.228429794311523,120.68858337402344,197,0,0,263,4
2024-01-03 02:50:00,3D,24.22854995727539,120.68871307373047,197,0,160,105,7
2024-01-03 02:52:18,3D,24.2293701171875,120.68893432617188,197,0,110,201,5
2024-01-03 02:52:33,3D,24.228931427001953,120.68873596191406,197,0,185,262,4
2024-01-03 02:54:49,No-Fixed,24.22892951965332,120.68873596191406,197,0,0,9999,0
2024-01-03 02:55:04,No-Fixed,24.22892951965332,120.68873596191406,197,0,0,9999,0
2024-01-03 02:57:21,No-Fixed,24.22893714904785,120.68872833251953,197,0,0,9999,2
2024-01-03 02:57:36,No-Fixed,24.228487014770508,120.68809509277344,197,0,0,503,3
2024-01-03 02:59:53,No-Fixed,24.22892951965332,120.68873596191406,197,0,0,9999,0
2024-01-03 03:00:08,No-Fixed,24.22892951965332,120.68873596191406,197,0,0,9999,0
2024-01-03 03:02:25,No-Fixed,24.22892951965332,120.68873596191406,197,0,0,9999,0
2024-01-03 03:02:40,No-Fixed,24.22892951965332,120.68873596191406,197,0,0,9999,0
2024-01-03 03:04:57,No-Fixed,24.22892951965332,120.68873596191406,197,0,0,9999,0
2024-01-03 03:05:12,No-Fixed,24.22892951965332,120.68873596191406,197,0,0,9999,0
2024-01-03 03:07:28,No-Fixed,24.22894287109375,120.688720703125,198,0,0,9999,1
